metric,method,band,window,n_subjects,mean,std,median,min,max,sem,ci95_lower,ci95_upper
mean_betweenness_centrality,aec,beta2,T1,24,0.07093594715469712,0.011525897025600041,0.07171969696969692,0.03547077922077917,0.08987012987012982,0.0023527138783818705,0.06606898768504395,0.07580290662435028
mean_betweenness_centrality,aec,beta2,T2,24,0.06931499788791452,0.014719766569958614,0.07301587301587296,0.0346049783549783,0.09220779220779217,0.0030046597691063626,0.0630993855898327,0.07553061018599634
mean_betweenness_centrality,aec,delta,Baseline,24,0.055360019444840834,0.017409265660610764,0.05542362399505252,0.013059163059163034,0.08359307359307357,0.00355365147208779,0.048008731282329575,0.0627113076073521
mean_betweenness_centrality,aec,delta,T0,24,0.054966014034466375,0.015856994240678664,0.056874871160585413,0.02438672438672433,0.0804329004329004,0.0032367953953261934,0.04827019260655551,0.06166183546237724
mean_betweenness_centrality,aec,delta,T1,24,0.05577173317203075,0.01804303928956869,0.057233044733044705,0.01976911976911973,0.10248917748917746,0.0036830199723693656,0.04815282587686351,0.06339064046719799
mean_betweenness_centrality,aec,delta,T2,24,0.05627100583499389,0.011976449397120932,0.058831168831168804,0.012626262626262567,0.07272727272727264,0.0024446824961007916,0.05121379478437675,0.061328216885611034
mean_betweenness_centrality,aec,theta,Baseline,24,0.05778347809597806,0.015292778462005087,0.060607725607725565,0.0210497835497835,0.07878787878787875,0.003121625331778081,0.051325904096518445,0.06424105209543768
mean_betweenness_centrality,aec,theta,T0,24,0.0528736775239751,0.01604879176137073,0.05305194805194802,0.011976911976911933,0.0887445887445887,0.0032759459002950652,0.04609686710600863,0.05965048794194157
mean_betweenness_centrality,aec,theta,T1,24,0.05986970299321486,0.01079073025067822,0.059090909090909055,0.0351370851370851,0.07965367965367964,0.002202648588848038,0.05531317722681559,0.06442622875961414
mean_betweenness_centrality,aec,theta,T2,24,0.058556892622368774,0.010048880054297462,0.05981060606060601,0.03210678210678206,0.0763468013468013,0.002051219051621675,0.054313622720595055,0.0628001625241425
mean_betweenness_centrality,coherence,alpha1,Baseline,24,0.06502281492757679,0.009563785463663902,0.06740620490620486,0.0361471861471861,0.08520923520923517,0.001952199532951966,0.060984382506679195,0.0690612473484744
mean_betweenness_centrality,coherence,alpha1,T0,24,0.06555417675358148,0.012228431933852684,0.06681998556998553,0.03538961038961035,0.08477633477633477,0.0024961182160245345,0.06039056280949671,0.07071779069766625
mean_betweenness_centrality,coherence,alpha1,T1,24,0.06652625196672812,0.010767957152620503,0.06814935064935061,0.04329004329004326,0.08531746031746029,0.0021980000496727233,0.0619793424362712,0.07107316149718505
mean_betweenness_centrality,coherence,alpha1,T2,24,0.06933647646445261,0.008367674541914283,0.06749999999999998,0.0533333333333333,0.08578643578643576,0.0017080444134472473,0.06580311738964122,0.072869835539264
mean_betweenness_centrality,coherence,alpha2,Baseline,24,0.06712375201958531,0.01003305520858845,0.06869047619047615,0.036255411255411193,0.0857142857142857,0.0020479888185178955,0.06288716436410516,0.07136033967506547
mean_betweenness_centrality,coherence,alpha2,T0,24,0.06612503782593064,0.011624343684664896,0.06744485673057099,0.03560606060606055,0.09296536796536795,0.002372809218514423,0.061216507977978306,0.07103356767388298
mean_betweenness_centrality,coherence,alpha2,T1,24,0.06685593980534453,0.0094814987797504,0.06872294372294367,0.04420995670995665,0.0837662337662337,0.0019354028339341521,0.06285225400370005,0.07085962560698901
mean_betweenness_centrality,coherence,alpha2,T2,24,0.0663872933173528,0.008506736486226529,0.06808608058608054,0.050793650793650724,0.07979797979797977,0.001736430313964275,0.06279521353340826,0.06997937310129733
mean_betweenness_centrality,coherence,beta1,Baseline,24,0.06664890273967651,0.01023395773024279,0.06832867132867129,0.040584415584415556,0.08181818181818179,0.0020889978740255277,0.062327481389424386,0.07097032408992864
mean_betweenness_centrality,coherence,beta1,T0,24,0.06349112500154162,0.011703412339778084,0.06776824366110076,0.037932900432900346,0.08354978354978354,0.002388949040154041,0.058549207388723684,0.06843304261435956
mean_betweenness_centrality,coherence,beta1,T1,24,0.06899937083419223,0.008463079909675259,0.07192524737167591,0.045183982683982625,0.07907647907647904,0.0017275189525919944,0.06542572560576966,0.0725730160626148
mean_betweenness_centrality,coherence,beta1,T2,24,0.06713680174543266,0.006979524609397988,0.06652813852813848,0.050216450216450145,0.07808441558441555,0.001424689495018595,0.06418960697907837,0.07008399651178694
mean_betweenness_centrality,coherence,beta2,Baseline,24,0.06650027485741768,0.010529901869074551,0.0674603174603174,0.038419913419913396,0.08290043290043285,0.002149407218400961,0.06205388725718289,0.07094666245765247
mean_betweenness_centrality,coherence,beta2,T0,24,0.06831701290332239,0.008695316861666068,0.07011183261183257,0.049025974025973994,0.08444650587507728,0.0017749241219083875,0.06464530261062025,0.07198872319602452
mean_betweenness_centrality,coherence,beta2,T1,24,0.06978852463673889,0.007330054909121325,0.07094155844155843,0.053246753246753195,0.08436147186147186,0.001496241192827514,0.06669331390617378,0.072883735367304
mean_betweenness_centrality,coherence,beta2,T2,24,0.07143665103635338,0.008484566156972883,0.0697781385281385,0.04718614718614715,0.09507575757575755,0.001731904814455864,0.06785393296140788,0.07501936911129889
mean_betweenness_centrality,coherence,delta,Baseline,24,0.05153555169477784,0.01777258459798907,0.0526051329622758,0.0117604617604617,0.08030303030303025,0.0036278136396267102,0.04403084739998202,0.05904025598957366
mean_betweenness_centrality,coherence,delta,T0,24,0.05329176643462354,0.01574762837419533,0.056699134199134166,0.015512265512265434,0.07587782587782582,0.0032144711813127335,0.04664212616192825,0.05994140670731884
mean_betweenness_centrality,coherence,delta,T1,24,0.06009611910355953,0.014880973178858975,0.061255411255411216,0.0379715522572665,0.0857142857142857,0.003037565930353887,0.053812435224583344,0.06637980298253572
mean_betweenness_centrality,coherence,delta,T2,24,0.05607744889590124,0.013270386063840336,0.057257326007325964,0.022510822510822467,0.07754329004329,0.0027088062121791447,0.05047385630992646,0.06168104148187602
mean_betweenness_centrality,coherence,theta,Baseline,24,0.06095294366127696,0.01527539366461801,0.06322991822991819,0.020274170274170233,0.08593073593073593,0.0031180766748714135,0.05450271061793409,0.06740317670461983
mean_betweenness_centrality,coherence,theta,T0,24,0.05841275617019661,0.01763101918276022,0.060834106369820604,0.015512265512265465,0.09242424242424235,0.003598916720248718,0.050967829707589736,0.06585768263280348
mean_betweenness_centrality,coherence,theta,T1,24,0.06328898047499233,0.01302950418433091,0.06344155844155841,0.034487734487734435,0.08359307359307358,0.002659636404422422,0.057787103386036334,0.06879085756394833
mean_betweenness_centrality,coherence,theta,T2,24,0.06719046765624143,0.013165452809481669,0.06747835497835494,0.043001443001442964,0.10138528138528136,0.002687386801326777,0.061631184497537086,0.07274975081494577
mean_betweenness_centrality,wpli,alpha1,Baseline,24,0.05018129825421488,0.009060850956608186,0.04908781694495977,0.02849025974025971,0.0626623376623376,0.001849538456591575,0.04635523645022401,0.05400736005820574
mean_betweenness_centrality,wpli,alpha1,T0,24,0.049581526608312276,0.006276885486318168,0.050602968460111294,0.036969696969696916,0.05952380952380946,0.0012812638846134128,0.04693103032245167,0.052232022894172885
mean_betweenness_centrality,wpli,alpha1,T1,24,0.04917406078269169,0.008936667038236406,0.051442307692307634,0.027316017316017238,0.06291486291486287,0.0018241895204023834,0.045400437248464626,0.05294768431691875
mean_betweenness_centrality,wpli,alpha1,T2,24,0.048387588051278484,0.00772708276645349,0.04883658008658005,0.03143939393939388,0.0655844155844155,0.0015772841648387073,0.04512472715989144,0.05165044894266553
mean_betweenness_centrality,wpli,alpha2,Baseline,24,0.04973579567478373,0.008040425381973063,0.050407925407925366,0.032467532467532416,0.0649350649350649,0.001641244958396378,0.04634062180103517,0.05313096954853229
mean_betweenness_centrality,wpli,alpha2,T0,24,0.04879521277884369,0.007827081438061996,0.05024737167594303,0.03455086580086576,0.05961038961038956,0.0015976963082051222,0.04549012615173675,0.05210029940595063
mean_betweenness_centrality,wpli,alpha2,T1,24,0.04887812507157741,0.008049234636803172,0.05044372294372291,0.03235930735930735,0.06569264069264069,0.0016430431400087041,0.0454792313757516,0.052277018767403226
mean_betweenness_centrality,wpli,alpha2,T2,24,0.04916067645978356,0.008131943725516353,0.049637445887445855,0.03298701298701294,0.0665223665223665,0.0016599260620451942,0.045726857778800846,0.05259449514076627
mean_betweenness_centrality,wpli,beta1,Baseline,24,0.050291973348520924,0.007420230436769122,0.05077561327561322,0.03641774891774885,0.06181199752628321,0.001514648195329459,0.047158684832145165,0.053425261864896684
mean_betweenness_centrality,wpli,beta1,T0,24,0.050478346939656416,0.008639869597602299,0.05234745413316837,0.03490259740259735,0.0674603174603174,0.0017636059965259214,0.046830049973162396,0.054126643906150435
mean_betweenness_centrality,wpli,beta1,T1,24,0.05376871733865777,0.008672797928333411,0.05556168831168827,0.03526473526473521,0.0735930735930736,0.001770327463890324,0.0501065159575472,0.05743091871976834
mean_betweenness_centrality,wpli,beta1,T2,24,0.05079355185158752,0.006493231794517104,0.05074984539270251,0.036130536130536094,0.0624458874458874,0.0013254253898486049,0.04805170053183457,0.05353540317134047
mean_betweenness_centrality,wpli,beta2,Baseline,24,0.050205065767565726,0.008098917516184618,0.0510667903525046,0.0334415584415584,0.06504329004329001,0.001653184615295103,0.046785192831707824,0.05362493870342363
mean_betweenness_centrality,wpli,beta2,T0,24,0.051716181690884024,0.007649757806122235,0.05351280663780661,0.03297258297258293,0.06529581529581525,0.001561500273405997,0.04848597226663128,0.054946391115136765
mean_betweenness_centrality,wpli,beta2,T1,24,0.05393506069547732,0.007187124205936053,0.05322510822510819,0.04134199134199127,0.06926406926406924,0.0014670655852124215,0.05090020430764377,0.056969917083310874
mean_betweenness_centrality,wpli,beta2,T2,24,0.050126386895732095,0.007895006358900536,0.05067511853226134,0.02738095238095235,0.06239177489177485,0.0016115614246112358,0.0467926180900523,0.05346015570141189
mean_betweenness_centrality,wpli,delta,Baseline,24,0.045272657842598284,0.009065858896803435,0.0463528138528138,0.02340754483611623,0.060025974025974,0.0018505606981033028,0.0414444813709245,0.04910083431427207
mean_betweenness_centrality,wpli,delta,T0,24,0.04549206398759966,0.009421968093273525,0.0463203463203463,0.0175015460729746,0.06705627705627701,0.00192325118344199,0.04151351579022495,0.04947061218497437
mean_betweenness_centrality,wpli,delta,T1,24,0.0450124022251998,0.00914238616089576,0.04530595066309348,0.022016079158936257,0.06120129870129867,0.0018661817604730872,0.041151911123971936,0.04887289332642767
mean_betweenness_centrality,wpli,delta,T2,24,0.042730497952224104,0.008966538331900635,0.04458874458874455,0.02260358688930113,0.058750773036487285,0.0018302869726885662,0.03894426087692106,0.04651673502752715
mean_betweenness_centrality,wpli,theta,Baseline,24,0.04798947189274566,0.008776307301824857,0.049272727272727246,0.0206980519480519,0.06168831168831165,0.0017914562262777583,0.044283562336523585,0.05169538144896774
mean_betweenness_centrality,wpli,theta,T0,24,0.04655929839560787,0.00990950325325741,0.04702110389610385,0.024756493506493477,0.06114718614718612,0.0020227688812442133,0.0423748821553032,0.05074371463591254
mean_betweenness_centrality,wpli,theta,T1,24,0.04913881637542347,0.010240821568228205,0.05069745069745067,0.02440476190476185,0.06652236652236647,0.0020903989490873107,0.044814496680582024,0.05346313607026492
mean_betweenness_centrality,wpli,theta,T2,24,0.04655682622051665,0.008929498905826389,0.04944083694083691,0.028300865800865764,0.059253246753246724,0.0018227263315012795,0.042786229523145335,0.050327422917887964
mean_connectivity,aec,alpha1,Baseline,24,0.4520151320427635,0.027802260824249376,0.44567882317755725,0.4194131535995875,0.5342569698333608,0.00567511272626512,0.4402752669115892,0.4637549971739378
mean_connectivity,aec,alpha1,T0,24,0.4528506804598256,0.028749321866076545,0.44092970101051987,0.4176624743685829,0.5245702030829891,0.005868430751910554,0.4407109065236687,0.4649904543959826
mean_connectivity,aec,alpha1,T1,24,0.4520064424137125,0.025775029651593007,0.4392614026446431,0.4251124269421059,0.508944307566398,0.005261305895959112,0.4411226019312941,0.46289028289613093
mean_connectivity,aec,alpha1,T2,24,0.4519512426947496,0.02371343822260171,0.44504915047277616,0.41905302447100384,0.5028722794657022,0.004840485307698788,0.4419379359248569,0.4619645494646423
mean_connectivity,aec,alpha2,Baseline,24,0.31290886376621924,0.036049022428279925,0.3063682787041025,0.2672488779056145,0.42762478952096283,0.007358475889619368,0.29768669661607305,0.3281310309163654
mean_connectivity,aec,alpha2,T0,24,0.3131023426254649,0.04224686129198406,0.298216752150765,0.26364723190164896,0.41070679277090605,0.00862360444995822,0.29526305765081523,0.33094162760011453
mean_connectivity,aec,alpha2,T1,24,0.3104158716521573,0.03853380540239225,0.2944671498175848,0.26769972619302745,0.3896376020670547,0.007865680090296904,0.29414447267224303,0.32668727063207154
mean_connectivity,aec,alpha2,T2,24,0.31483755017625376,0.03861655107783594,0.29870329194641454,0.2693103874843858,0.39570172687832295,0.007882570480568485,0.2985312107619612,0.3311438895905463
mean_connectivity,aec,beta1,Baseline,24,0.14845015090519317,0.05184136645052123,0.13133281042769857,0.09088693451272892,0.3210042514447491,0.010582074614367979,0.12655946172015864,0.1703408400902277
mean_connectivity,aec,beta1,T0,24,0.1460371401967935,0.05631399495578873,0.1277972609060739,0.0726075399619117,0.27518678131837293,0.011495046084945679,0.12225782563105295,0.16981645476253407
mean_connectivity,aec,beta1,T1,24,0.14927657078851164,0.05594094281771997,0.12291247793084137,0.07898929172716714,0.27615618501946826,0.011418897136135447,0.12565478232525276,0.17289835925177052
mean_connectivity,aec,beta1,T2,24,0.15637483228508478,0.06013531992208666,0.1370812507091345,0.07488892492772634,0.3118002788360343,0.012275070777344682,0.13098191370309825,0.1817677508670713
mean_connectivity,aec,beta2,Baseline,24,0.13084933654130335,0.044905651565441636,0.12336804730702226,0.08424862475101326,0.2582309576767725,0.009166327741878722,0.11188734289847067,0.149811330184136
mean_connectivity,aec,beta2,T0,24,0.12047405669253437,0.03817117849794087,0.11162346719107893,0.0767493499079436,0.21340446428874985,0.007791659183387664,0.10435578162502801,0.13659233176004074
mean_connectivity,aec,beta2,T1,24,0.12647315692092911,0.04766356901472915,0.11676429948411075,0.07980285711863852,0.2394960761281695,0.009729285283834765,0.10634659687458628,0.14659971696727195
mean_connectivity,aec,beta2,T2,24,0.13689641697942337,0.06447220835880269,0.11750942203730165,0.0750917715040215,0.36906946508760485,0.013160334422455589,0.10967219102075085,0.1641206429380959
mean_connectivity,aec,delta,Baseline,24,0.440336389024635,0.026334679291807862,0.4339481501354413,0.3986632838244961,0.5044582309540809,0.005375543900397328,0.4292162292249364,0.4514565488243336
mean_connectivity,aec,delta,T0,24,0.4382833091018102,0.022870586042868936,0.437732354698737,0.40501403908803235,0.48482210546099636,0.004668438826953965,0.4286259075936561,0.44794071060996427
mean_connectivity,aec,delta,T1,24,0.4380505665183945,0.02454144148386056,0.43927141311066004,0.40148375620407006,0.4893062739302603,0.005009500765652502,0.42768762463512744,0.4484135084016616
mean_connectivity,aec,delta,T2,24,0.439687419613539,0.021652707668098244,0.43960600967927105,0.4030875358060905,0.4875076369521587,0.004419840444707443,0.43054428304075704,0.448830556186321
mean_connectivity,aec,theta,Baseline,24,0.2559335060825724,0.03917938751277686,0.25268510200750793,0.18650399355138464,0.36625203206145124,0.007997458986756188,0.23938950168560502,0.27247751047953983
mean_connectivity,aec,theta,T0,24,0.25873197827645816,0.040239081298476635,0.25605359068616906,0.1967676521377011,0.352007729410155,0.008213768074969744,0.24174050443795497,0.27572345211496135
mean_connectivity,aec,theta,T1,24,0.2576591268073093,0.03784094101276937,0.2500704891405139,0.19861023598536584,0.34458206888193166,0.007724249739003489,0.24168029879994238,0.27363795481467623
mean_connectivity,aec,theta,T2,24,0.258492203154368,0.03761322965327935,0.2583090865128701,0.19886714206374823,0.3384532653736352,0.007677768352387988,0.24260952922116608,0.2743748770875699
mean_connectivity,coherence,alpha1,Baseline,24,0.4044875389753802,0.024567419153133076,0.3983958292307846,0.3746251157087837,0.46301517856587293,0.005014803435187872,0.3941136276844232,0.4148614502663372
mean_connectivity,coherence,alpha1,T0,24,0.4047526738397049,0.02601658820046249,0.39941546681881945,0.3752698865448609,0.46362018995216625,0.005310613828270561,0.3937668321278564,0.41573851555155344
mean_connectivity,coherence,alpha1,T1,24,0.40450106868435953,0.0234459819947941,0.3954466097657493,0.37830135660856334,0.450115624607596,0.004785891033810602,0.39460069877463094,0.4144014385940881
mean_connectivity,coherence,alpha1,T2,24,0.4044581817098806,0.022818494745757662,0.3987873386906101,0.3747247012371265,0.4489401564344825,0.004657805735457103,0.3948227764273738,0.41409358699238746
mean_connectivity,coherence,alpha2,Baseline,24,0.4008026874263173,0.021972268628444074,0.3965008235925203,0.3714993492729714,0.4477768531982707,0.004485070552587531,0.3915246120944407,0.4100807627581939
mean_connectivity,coherence,alpha2,T0,24,0.40053258769280436,0.02806879092490855,0.3917743922365169,0.3701826285007981,0.48394569445957586,0.0057295179552407545,0.38868017677066297,0.41238499861494576
mean_connectivity,coherence,alpha2,T1,24,0.39812355525425297,0.023116315102496135,0.38856131445374187,0.3737096272510597,0.4481593292802093,0.004718598061209013,0.38836239146442436,0.4078847190440816
mean_connectivity,coherence,alpha2,T2,24,0.3997246878326344,0.022916635124646857,0.3908742876522065,0.37419088655688976,0.4576358719394383,0.004677838556410598,0.3900478415026039,0.40940153416266484
mean_connectivity,coherence,beta1,Baseline,24,0.3936336337870194,0.014790738329461775,0.39121321352539673,0.3711281452350268,0.4224517182758608,0.0030191468188505515,0.38738805274323174,0.399879214830807
mean_connectivity,coherence,beta1,T0,24,0.3935419998785697,0.02172157124638334,0.3861246938947877,0.3719008460265618,0.4624264378829735,0.004433897163762501,0.38436978476693695,0.40271421499020243
mean_connectivity,coherence,beta1,T1,24,0.39074593941075025,0.016366278196291065,0.38495851060962805,0.3736888612705339,0.4324744250106514,0.0033407525474459117,0.3838350662289494,0.3976568125925511
mean_connectivity,coherence,beta1,T2,24,0.39253689399845587,0.016465144886899406,0.386855400562923,0.3728516037577648,0.43206442500171083,0.003360933626158249,0.3855842730745903,0.39948951492232143
mean_connectivity,coherence,beta2,Baseline,24,0.39113774829824166,0.014706650615528867,0.3896665442074444,0.3739151010958935,0.43194753448086576,0.0030019824861194895,0.3849276743819859,0.39734782221449744
mean_connectivity,coherence,beta2,T0,24,0.3885020171394524,0.01751553386880511,0.3828093768937144,0.37028462063860884,0.44204181508312446,0.00357534337925079,0.3811058558481039,0.39589817843080094
mean_connectivity,coherence,beta2,T1,24,0.38649734723062923,0.011777453756854643,0.38345688324921834,0.37207568535210794,0.41536850215875304,0.0024040626811265547,0.3815241646693924,0.3914705297918661
mean_connectivity,coherence,beta2,T2,24,0.38891068128446027,0.016149843410396627,0.3835533383930082,0.36888955739723983,0.4448829344185249,0.0032965729817767534,0.38209120049740597,0.39573016207151457
mean_connectivity,coherence,delta,Baseline,24,0.42814816041998865,0.022114108219179276,0.4271216384525064,0.39841826997979646,0.48585114968068666,0.004514023437806401,0.41881019148176046,0.43748612935821685
mean_connectivity,coherence,delta,T0,24,0.427843623818667,0.023351282136331315,0.42390825883266603,0.3962344633537367,0.4754123554361971,0.004766560506148302,0.4179832421521004,0.4377040054852335
mean_connectivity,coherence,delta,T1,24,0.42690700773250906,0.022526054116582532,0.4256184501572602,0.3954526727432459,0.47568225447615076,0.004598111541995642,0.4173950892976041,0.436418926167414
mean_connectivity,coherence,delta,T2,24,0.4279873061283593,0.02231793381310713,0.4292378162410422,0.3895540112145454,0.4717401179065903,0.0045556291629433145,0.41856326919018966,0.4374113430665289
mean_connectivity,coherence,theta,Baseline,24,0.41352473981880983,0.019199274188996435,0.4128768712050266,0.3854834403517879,0.45263399431211643,0.003919035432902383,0.4054175973450344,0.42163188229258525
mean_connectivity,coherence,theta,T0,24,0.4146712357894496,0.021313239730937652,0.4132082223174247,0.3839895901277212,0.46276588524084206,0.00435054684220089,0.40567144395484617,0.423671027624053
mean_connectivity,coherence,theta,T1,24,0.4133177554368315,0.018527569934973193,0.41142187658938845,0.3858299362428043,0.44521825146705946,0.0037819243762012363,0.4054942487939735,0.42114126207968955
mean_connectivity,coherence,theta,T2,24,0.41348500178549347,0.017527477647122907,0.41744426011623215,0.3824856808716111,0.4411285998647845,0.00357778139279075,0.4060837970788812,0.42088620649210573
mean_connectivity,wpli,alpha1,Baseline,24,0.15606169433912548,0.05862788547837249,0.14576551428657664,0.09940469834081346,0.3885145277424667,0.011967367010028356,0.13130530949715247,0.1808180791810985
mean_connectivity,wpli,alpha1,T0,24,0.16234956209429308,0.05904660147189127,0.1407647767232631,0.10422010959510639,0.38326571281012345,0.012052837054300316,0.13741636899477402,0.18728275519381213
mean_connectivity,wpli,alpha1,T1,24,0.16020375415733834,0.057326632675362595,0.13908290282974317,0.10534983250083427,0.383409494364901,0.011701749893883305,0.13599684018413635,0.18441066813054033
mean_connectivity,wpli,alpha1,T2,24,0.15406812048355056,0.050075721692055354,0.14074766536614858,0.10904441467275594,0.3558305667873841,0.01022166388726289,0.13292299769201862,0.1752132432750825
mean_connectivity,wpli,alpha2,Baseline,24,0.15246022171260307,0.058630282106854864,0.14129070926221443,0.07941725262777573,0.3276969088100982,0.01196785621976876,0.12770282486317747,0.17721761856202867
mean_connectivity,wpli,alpha2,T0,24,0.15389696561355484,0.06561584559917477,0.13092191149186527,0.0897836433340399,0.3149629879008074,0.013393778396601946,0.126189824001158,0.1816041072259517
mean_connectivity,wpli,alpha2,T1,24,0.14846249786571952,0.06247908265991981,0.12857701416472694,0.08483978031344334,0.3151334280306154,0.012753489342831326,0.12207989507727326,0.17484510065416578
mean_connectivity,wpli,alpha2,T2,24,0.15000627268095137,0.0670383233373063,0.1256704434316478,0.09647975545785895,0.3546540509379525,0.013684140449009497,0.12169847139906474,0.178314073962838
mean_connectivity,wpli,beta1,Baseline,24,0.12195205335029558,0.04332502666655549,0.10740597886774535,0.06007604314774195,0.2337281600715977,0.008843684035461279,0.10365749906619716,0.140246607634394
mean_connectivity,wpli,beta1,T0,24,0.12272433446471331,0.046686165325921986,0.11510599027395305,0.061429250036434506,0.21940607905058504,0.009529773591310466,0.10301049579947845,0.14243817312994816
mean_connectivity,wpli,beta1,T1,24,0.11722460007835883,0.04249056252921466,0.10362882392981486,0.06725306671980584,0.21477275098039064,0.008673349756699882,0.09928240909633541,0.13516679106038224
mean_connectivity,wpli,beta1,T2,24,0.11516554338676106,0.03966273904749928,0.10259398922094427,0.06982274436181862,0.2128007828431162,0.008096122705627944,0.09841743753687736,0.13191364923664478
mean_connectivity,wpli,beta2,Baseline,24,0.1300367077802833,0.046175415035595115,0.1193284254952231,0.07486312841296623,0.23262457095878591,0.009425517124870532,0.11053854004778482,0.1495348755127818
mean_connectivity,wpli,beta2,T0,24,0.11330810441075558,0.042894643061059355,0.10595333513338137,0.06793509379557192,0.2255988696426918,0.008755832349867545,0.09519528518464877,0.13142092363686236
mean_connectivity,wpli,beta2,T1,24,0.11117097310490931,0.03476681543818274,0.10772829398309952,0.07461655868122724,0.2260031105480613,0.007096746483755373,0.09649023448207414,0.12585171172774448
mean_connectivity,wpli,beta2,T2,24,0.11173150304019673,0.0361356498853632,0.10248919609053095,0.0706457827979682,0.22339896852555868,0.0073761586452501075,0.09647275632304184,0.12699024975735163
mean_connectivity,wpli,delta,Baseline,24,0.16312571706321619,0.04949508853245535,0.15244744736245436,0.10649010150664605,0.3220428855181385,0.010103142639866225,0.14222577415210771,0.18402565997432466
mean_connectivity,wpli,delta,T0,24,0.16377590004703171,0.045580992593043455,0.14904259763623193,0.113900839580718,0.33299086511024184,0.009304181151877998,0.14452873489848184,0.1830230651955816
mean_connectivity,wpli,delta,T1,24,0.1624095211991486,0.047617300611977734,0.1505036581981332,0.11150526189739607,0.34005601882610087,0.009719840785671886,0.14230249858580699,0.1825165438124902
mean_connectivity,wpli,delta,T2,24,0.16224671469212362,0.04454775602662631,0.1514643603419547,0.11377537816480846,0.3060047494138808,0.009093272620935722,0.14343584708120977,0.18105758230303748
mean_connectivity,wpli,theta,Baseline,24,0.14597377622774452,0.05805145422286841,0.12120522669668607,0.07423705010346167,0.331433345654161,0.011849703472713616,0.12146079695770647,0.17048675549778258
mean_connectivity,wpli,theta,T0,24,0.1520479686957911,0.05447563309033289,0.14033685774726473,0.08566846924935356,0.31364305165605044,0.011119792040532525,0.12904492626486633,0.17505101112671587
mean_connectivity,wpli,theta,T1,24,0.15136373434410547,0.054561027702130394,0.13186578379201497,0.08731280434358013,0.30904184840136123,0.011137223142673104,0.1283246329310796,0.17440283575713134
mean_connectivity,wpli,theta,T2,24,0.15047613278969135,0.05005678390900235,0.1364498689604619,0.091824869525347,0.29292949517965755,0.01021779822848461,0.1293390067226104,0.1716132588567723
modularity,aec,alpha1,Baseline,24,0.3960386104443505,0.04522168443947992,0.3882179434114703,0.30493877899474764,0.48287383901315745,0.009230837682156977,0.37694316782261356,0.41513405306608747
modularity,aec,alpha1,T0,24,0.39062768326649394,0.048498631323618,0.38312437722597703,0.29028774009734976,0.5044564162475392,0.009899741663852104,0.37014850733238375,0.41110685920060414
modularity,aec,alpha1,T1,24,0.4001999127609929,0.04753321448841017,0.4033433486661493,0.3062492296724033,0.489090465267066,0.00970267677757279,0.3801283966036308,0.42027142891835506
modularity,aec,alpha1,T2,24,0.39339644224864956,0.04638484611132697,0.40080839531638257,0.2905871805124566,0.4706429460711667,0.0094682670641893,0.37380983952883434,0.4129830449684648
modularity,aec,alpha2,Baseline,24,0.40139639577661307,0.05963191374477765,0.40309739171847714,0.2653546700838671,0.5151493193151268,0.012172313421697008,0.3762160469804136,0.4265767445728125
modularity,aec,alpha2,T0,24,0.40764190783064325,0.057600926126253386,0.4173713684127195,0.2746470149846822,0.4990215432412699,0.011757739810089105,0.3833191698911754,0.43196464577011107
modularity,aec,alpha2,T1,24,0.4102389035068672,0.04633673899413729,0.4133920545985408,0.31956204952014783,0.5051839632573929,0.009458447240013384,0.39067261464106645,0.42980519237266795
modularity,aec,alpha2,T2,24,0.41111015814051083,0.05229607228172455,0.4093723640658661,0.3171203076987798,0.508114268989735,0.010674891053494331,0.38902746352230555,0.4331928527587161
modularity,aec,beta1,Baseline,24,0.45791398885251094,0.0662988372809897,0.447417744592358,0.31682888481515203,0.6197575015311939,0.013533193489852938,0.42991844514645317,0.4859095325585687
modularity,aec,beta1,T0,24,0.46905122850077235,0.08057491747171268,0.46821191824035335,0.28758617124492214,0.6231684131934908,0.016447286156046775,0.43502742482332635,0.5030750321782184
modularity,aec,beta1,T1,24,0.47281103380726824,0.0827988930808966,0.4641747512001476,0.3553004688707576,0.6329287843570884,0.016901253276288105,0.437848127591655,0.5077739400228816
modularity,aec,beta1,T2,24,0.4647533315135241,0.07024801601010261,0.46007860075697493,0.3432839821587019,0.6218446451472281,0.014339316222301236,0.43509019588205533,0.4944164671449929
modularity,aec,beta2,Baseline,24,0.4734298834060979,0.056574827383393894,0.4815896562299737,0.36776604559838827,0.6255781539559967,0.011548288281279353,0.4495404289657162,0.4973193378464795
modularity,aec,beta2,T0,24,0.48866393217189047,0.07130894013228005,0.4820296659088345,0.32528831317697143,0.6279371230566725,0.014555876451896644,0.45855280757335504,0.5187750567704259
modularity,aec,beta2,T1,24,0.5018692328113354,0.06608776132673838,0.4994516440959378,0.379973319807851,0.641581073717203,0.013490107791112373,0.4739628186638775,0.5297756469587933
modularity,aec,beta2,T2,24,0.48802375074943205,0.05493537901405459,0.49646969276372743,0.36319581943432333,0.6259699048241497,0.011213637284236083,0.4648265746409183,0.5112209268579458
modularity,aec,delta,Baseline,24,0.3740511491772491,0.0435974544831184,0.3728416686654328,0.2612016601535438,0.4853268260949243,0.008899293130654585,0.3556415587151705,0.39246073963932765
modularity,aec,delta,T0,24,0.37396180376653815,0.05900841370879862,0.3889910280382862,0.2107616050125378,0.46058532547814085,0.01204504200980071,0.34904473594514673,0.39887887158792956
